"SNP_threshold","Cor_AFR","Cor_EUR","Cor_ASI","AFR_Lower","AFR_Upper","EUR_Lower","EUR_Upper","ASI_Lower","ASI_Upper","n"
1469,0.840357914580337,0.682240433608194,0.16377512049945,0.79197493999224,0.878252395271254,0.596444688286706,0.752622435789721,0.0195779437112266,0.30129782502912,184
1760,0.845893922331837,0.682277453126556,0.164731755926122,0.798859341750177,0.882647485061202,0.596228912136583,0.752827597414334,0.0201567610817856,0.302558634711135,183
2820,0.855603424399972,0.687129759255618,0.166789973711736,0.811089844761394,0.890263645260215,0.601824684251629,0.756932317188877,0.0218648795026494,0.304849706881696,182
3415,0.855387968463958,0.690907708389685,0.159468641407694,0.810673919751881,0.890182172514136,0.606132499872004,0.760160828087697,0.0139350112372252,0.298386015736918,181
4986,0.858400434257528,0.691867782817181,0.18407849154539,0.814385212440776,0.892596085803067,0.607033106261968,0.761110605787478,0.0388614783291251,0.321680894387289,180
5220,0.857525258124378,0.692088677161291,0.171654220151243,0.813123770310645,0.892005394963936,0.607036842681403,0.761464523081881,0.0256271519346488,0.310508845891932,179
5318,0.856745489051811,0.690771010651939,0.168256752131378,0.811982017078036,0.891489849259089,0.605173009333405,0.760579432919407,0.0217093198223489,0.307725849378074,178
5641,0.856318711518108,0.691748777033829,0.170887397543159,0.811290160831125,0.891247986772502,0.606089523710281,0.761546256905357,0.0239915213619569,0.310560029413757,177
5931,0.852846656092545,0.686305698974598,0.181100307669053,0.80669350330213,0.888659536865719,0.599217194107729,0.757341663178717,0.0340935519109791,0.320436405256539,176
6387,0.852770969971647,0.689265080328638,0.182756474634986,0.806445370117398,0.888692131541029,0.602529201846719,0.759909209317843,0.0353723163240669,0.322360200101389,175
7508,0.852313587502085,0.688329131486358,0.182430639827977,0.805706121929128,0.888431584257596,0.601115047012406,0.759340514876099,0.0345998508943603,0.322449148120713,174
7672,0.851224167308353,0.687230600406734,0.180369468715784,0.804153741881007,0.887685784661442,0.599500078572861,0.758643368793121,0.0320312182399606,0.320933033482215,173
8096,0.851360556655668,0.687915676509735,0.183338915770536,0.804171879206949,0.887884806418192,0.600047683796072,0.759382411642992,0.0346552222507636,0.324082515336482,172
8272,0.851138256118991,0.686321980577991,0.199345755328041,0.803727920548136,0.887808748909207,0.597824276955843,0.758291847385974,0.0507928894191772,0.339268499458579,171
9794,0.85069951615229,0.685377935974356,0.199446883207618,0.803003798811414,0.887567494785777,0.596386396028163,0.757725836764975,0.0504470307050128,0.339761627680053,170
9816,0.891278155556673,0.731813785008305,0.200560558901327,0.855411499409184,0.91863786950672,0.652992905872495,0.794951807044398,0.0511491539093349,0.341190490314512,169
9949,0.891912437734055,0.733765681138818,0.202983490324363,0.856116245352594,0.91919077588459,0.655141678099289,0.796666387013755,0.0532090095651047,0.343826232150465,168
10439,0.89286122081263,0.736042407991736,0.202463108296921,0.857232442965139,0.919981639647715,0.657694634356454,0.798636028052755,0.0522046379094955,0.343757275223786,167
10956,0.891389393041018,0.732452779893496,0.202169937775089,0.855182690135618,0.918939357604988,0.652983545754232,0.795969331648957,0.0514322817711743,0.343901067518868,166
11492,0.890860719734941,0.73144098152081,0.200052071122837,0.854363624035998,0.918612915609679,0.651459404151251,0.795343228887222,0.0487587863413026,0.342371189166908,165
12006,0.891128138058713,0.731994181731941,0.202918239497805,0.854584879581096,0.918889603417837,0.651869756154875,0.79595536772098,0.0512624701421798,0.345426336965534,164
12106,0.891195785375262,0.732362905240026,0.189286198215526,0.854543531184787,0.919015674760721,0.652049630126066,0.796422769833105,0.0366315819073537,0.333308360618257,163
12396,0.889675363480632,0.731466318382795,0.198234404127122,0.852417920729729,0.917943721413669,0.65065775846223,0.795893873630098,0.0454275235453591,0.341976711795759,162
13158,0.889396867567496,0.730760724228386,0.19903625953483,0.851918115215741,0.917810922466222,0.649498936628153,0.795517939215134,0.045770494104768,0.34314701982807,161
13227,0.888360221965003,0.727220945035597,0.196662368483703,0.850420808351869,0.917107721091489,0.644820297702321,0.792911740421523,0.0428099201556457,0.341403564288443,160
13252,0.88684401318297,0.725687008634429,0.18583914172049,0.848290395369209,0.9160451212574,0.642625041871486,0.791889394030679,0.0310912578896356,0.331886422027248,159
13308,0.887695444919351,0.726903586486346,0.190174061381316,0.849267954039598,0.9167671997093,0.643838238631424,0.793035231539627,0.0350752654228526,0.33632752167921,158
14393,0.88686207486856,0.730070447373549,0.124404381745553,0.848029108208618,0.916221937557464,0.647475595707485,0.795713298564269,-0.0328743610411332,0.275670670822974,157
14874,0.886556238725639,0.728957848327126,0.125543340418894,0.847481640736429,0.916074836441296,0.645791903140783,0.795028852542899,-0.0322333092417037,0.277215197704695,156
15600,0.88643185698751,0.727844568293644,0.121941500288477,0.847171046510386,0.916065107072221,0.644102896934572,0.794346747631203,-0.036406610645691,0.27431631645066,155
15815,0.886392606325498,0.730049893154945,0.122576103080927,0.84697085499308,0.916120148991947,0.646542354077353,0.796269195776083,-0.0362880707198175,0.275397712422662,154
15867,0.886513972863788,0.730265671475707,0.124196734810692,0.846980978916678,0.916296347679322,0.646502427664174,0.79663228883244,-0.0351745900695501,0.277407901061668,153
16231,0.881049789292989,0.720744848043677,0.133373776205619,0.83961689770462,0.912289368040601,0.634329014603384,0.789370718017142,-0.0263872106284217,0.286491350356201,152
17262,0.879243709985903,0.719136729538628,0.134549359767073,0.837074143499776,0.911027279259796,0.632004468831065,0.788314218955351,-0.0257321311124825,0.288086461149712,151
17311,0.878969856572156,0.718844976034407,0.134414049460124,0.836548822681216,0.910915258683147,0.631312687128878,0.788292669711558,-0.0264165257415606,0.288461706485315,150
17380,0.87667040809504,0.712251487769291,0.13303022826036,0.833346047930915,0.909289174995118,0.622778342147206,0.783335967670489,-0.0283767382887424,0.287676421273078,149
17552,0.87710796088385,0.712090350426608,0.134720935292173,0.833753561416996,0.90971290087876,0.622236078223428,0.783425361356139,-0.0272144507086697,0.289766302963475,148
17926,0.87612281706187,0.712183633322841,0.143257693910997,0.832278596597553,0.909074438004167,0.622006268823024,0.783716205947843,-0.0190780609074668,0.298234197177269,147
18422,0.873892710999557,0.722530341048901,0.166914899535671,0.829152912932783,0.907508900380883,0.634563092937893,0.792016652834073,0.00459099996546972,0.320668344269405,146
