"SNP_threshold","Cor_AFR","Cor_EUR","Cor_ASI","AFR_Lower","AFR_Upper","EUR_Lower","EUR_Upper","ASI_Lower","ASI_Upper","n"
4771,0.720189044416826,0.713286134720685,0.658452816750028,0.642461806517902,0.783248647683122,0.634049304623042,0.777700372968748,0.567884161000392,0.733268233902992,184
4783,0.720810367319799,0.713732059010739,0.658589852883093,0.642982945191819,0.783903382867198,0.634350745170646,0.77821851515693,0.567774292621772,0.733566785843784,183
5067,0.720329134700368,0.713262397427761,0.65918468216245,0.642156044468083,0.783674505250402,0.633534800937516,0.778001832295846,0.568210315082942,0.734239798828011,182
6939,0.720162199330613,0.713033927052024,0.659392555594284,0.641710513499804,0.783699215606806,0.633010200061107,0.777980519357192,0.568181043064553,0.734598454575474,181
7368,0.72069463669225,0.714115326040049,0.661604642355407,0.642117710475053,0.78428548851867,0.634081063642762,0.779011741949128,0.570552864247668,0.736589323132863,180
7501,0.724794064661516,0.717297858221118,0.664806611248351,0.64689094832487,0.78772545872773,0.637718480139987,0.781726483613612,0.574115597051383,0.739382649660716,179
8470,0.726499799201291,0.718537371684532,0.66560138326858,0.648737218355847,0.789247836762252,0.638984273154669,0.782882467292134,0.57478833848002,0.74021882087811,178
9244,0.72618080543196,0.71820245124373,0.665620819353507,0.648099503864994,0.789153514428264,0.638322755622185,0.782779119092413,0.574526968871293,0.740426719507076,177
10639,0.726003891434975,0.718076797852116,0.665936101301148,0.647633543454011,0.789174119931682,0.63791473847276,0.78284469210675,0.574619065387914,0.740875950789297,176
10702,0.719173424313149,0.71057676195233,0.666411222503725,0.63900184918512,0.783887911922156,0.6284813375539,0.777015339360539,0.574901428630391,0.741455857959159,175
11072,0.714842114596646,0.706550933258115,0.667358598467964,0.633436293257726,0.780597763396085,0.623298124316276,0.773966470187002,0.575750945950036,0.742418977392365,174
11255,0.714333640574656,0.706230111598636,0.682444323563195,0.632549759218063,0.780363696342587,0.622636935550138,0.773886197146492,0.59369456846979,0.754791091738355,173
11700,0.713897521499085,0.705910567068492,0.684381992256683,0.631748810933187,0.780189280700659,0.621974380163028,0.773808718017509,0.595757358031527,0.756541217489863,172
11729,0.711775101808726,0.703828264718448,0.684902000345724,0.628878071964381,0.778671524789291,0.619154142314477,0.772323810639374,0.596099633143591,0.757150746911334,171
13154,0.711272955200358,0.703296315946956,0.684901102988087,0.62798916090562,0.778449011830346,0.618224958631829,0.772081063152315,0.595807035541581,0.757342865397344,170
13156,0.71073886815022,0.702751312029801,0.685012554963978,0.627057858441147,0.778203034311447,0.617276518356522,0.771829941333456,0.595648219631447,0.7576267672348,169
13359,0.713947546656285,0.706558327843953,0.685685332511829,0.630717461694416,0.780938897507077,0.621652867203221,0.775053059265901,0.596169550704931,0.758362344128651,168
13586,0.725394344422219,0.717084280017555,0.686131012564142,0.644533162794787,0.79020785711322,0.634294746718257,0.783613185214472,0.59641261119277,0.758916754851635,167
13763,0.726789442788938,0.718582360861716,0.686122900661735,0.645981778396815,0.791488670476128,0.635859169197749,0.78498311012175,0.596100631834391,0.759108961542243,166
14452,0.728055521874766,0.720298142411269,0.6877337994414,0.647271095723525,0.792666860346173,0.637692442186569,0.786524873776847,0.597759453870017,0.760597979326794,165
15549,0.73177149278129,0.724057699137537,0.687737758661176,0.651593883356569,0.795779558334611,0.642050910761595,0.789682973727306,0.597457323825919,0.760802326867664,164
16374,0.732663681036227,0.724469701078214,0.689385089383403,0.652422554460048,0.796660004092947,0.642276916958546,0.790190018596299,0.599159048914395,0.762320485751631,163
16471,0.732250508502136,0.723980248158346,0.689643837584436,0.65163045167714,0.796512029606662,0.641385520996073,0.789986036302407,0.599163383019543,0.762730566606196,162
16615,0.727214972693407,0.718127487788789,0.689926752203644,0.645102449755289,0.792722874516769,0.633859365612462,0.785546743014211,0.599194537063814,0.763161359704397,161
16763,0.726723848309081,0.717584308433393,0.693148237217881,0.644203971222326,0.792519974660369,0.632891358439329,0.785307341930753,0.602821774600517,0.765932469095607,160
17262,0.726564626811939,0.717391979627619,0.693204239109287,0.643713537387197,0.792580666588699,0.632353387327046,0.785347266299323,0.602571685906063,0.766183812031346,159
17268,0.725655076106555,0.716823238472024,0.728012633079927,0.642288640989635,0.792052648295698,0.631346369742549,0.785092113812438,0.645215311479872,0.793907767660342,158
17425,0.721636751637742,0.713049194153952,0.728743194359626,0.63700275335302,0.789080513100082,0.626370854404426,0.782310523462754,0.645825360914257,0.794670506725223,157
17971,0.721703355649083,0.712838193204177,0.731238233014607,0.636779088552192,0.789327283328082,0.6257966330174,0.782343959136691,0.648629796518184,0.796818681094655,156
18119,0.722071957565308,0.713114548593375,0.731434442911583,0.63692730361801,0.789813105484898,0.625822005550605,0.782763529335507,0.64857270401553,0.797162400605547,155
18314,0.713760021490258,0.703924584084886,0.732786995506913,0.626301787197719,0.783475149604232,0.614137836314135,0.775721687556998,0.649954847274966,0.798413115475924,154
18322,0.71351486110465,0.703675574859954,0.732837920431987,0.625675177420173,0.783487194070205,0.613499529802855,0.775736569036655,0.649711749994829,0.798645300828326,153
18563,0.712969492952611,0.703135501086755,0.73345772015295,0.624672381984445,0.7832654581541,0.612497572416772,0.775524275205774,0.650176123103401,0.799323793567386,152
20403,0.693164338556059,0.6813852515748,0.734091453399578,0.599850120388319,0.767875148119555,0.585366044071191,0.758555142112952,0.650655829771869,0.800014034922874,151
20929,0.692641593982164,0.680853392015966,0.734301729465554,0.598855278728362,0.767686952102361,0.584353350015911,0.758366101581981,0.650603419103951,0.800374886261993,150
21227,0.692704758346873,0.680869616789778,0.734305851155024,0.598578617835418,0.76796362888334,0.584009213383459,0.758613661374618,0.65028973430248,0.800576639401509,149
21255,0.692097787602853,0.680256622901322,0.73919431802768,0.597470969227376,0.767714266301169,0.58288775274145,0.758365855770031,0.656099866586289,0.804580328640417,148
21486,0.691470966096545,0.679600497585209,0.73951337026832,0.596333994005685,0.767452195325483,0.581708369585511,0.758086965823378,0.656179351477132,0.805027012104359,147
21549,0.688376395415861,0.67626872709007,0.739515927438166,0.592145000463434,0.765250192586083,0.577234623670459,0.755697157417442,0.655857820320406,0.805229537027394,146
21723,0.688325602225057,0.676418830321934,0.740351138327943,0.591708041368128,0.76544884904634,0.577034919958637,0.756062688928974,0.656580743627466,0.806079423887023,145
