"SNP_threshold","Cor_AFR","Cor_EUR","Cor_ASI","AFR_Lower","AFR_Upper","EUR_Lower","EUR_Upper","ASI_Lower","ASI_Upper","n"
1183,0.803098632669054,0.801504388390969,0.401144113411751,0.744988153586452,0.849112276884438,0.742990472400408,0.847859154229905,0.272283698178004,0.515869278236425,184
1465,0.805259479312523,0.801508020001028,0.534134380575667,0.74751923790891,0.850921485907799,0.74281394101808,0.847975579149016,0.421755217218498,0.630351553297048,183
2240,0.818770682818676,0.815038204448045,0.533904583243135,0.764344549005293,0.861612692549553,0.75963928264559,0.858694007503822,0.421155729910853,0.63040339211332,182
2807,0.818530597694248,0.815135190654796,0.533731991888771,0.763870619108131,0.861530997874288,0.759587694754371,0.858877719338992,0.420618983220501,0.63050555158157,181
4115,0.821447150487977,0.817255154612821,0.53429818231576,0.767383054210597,0.863913363259247,0.762087554060088,0.860642092629927,0.420929780271236,0.631231850950056,180
4340,0.820203018397314,0.816340570581571,0.529801964915575,0.76563776233034,0.863049536048775,0.760757197871172,0.860036752175943,0.415410062892556,0.627697584731803,179
4360,0.819639283324692,0.81495267182315,0.545332344119296,0.764750103312131,0.862717827793514,0.758826252971976,0.859063898351424,0.432976731153038,0.641002223756692,178
4661,0.818157521704303,0.813282368862706,0.545315816543002,0.762698388689932,0.861672575498815,0.756535489392608,0.857872854267016,0.432612111717447,0.641238759310496,177
4708,0.813919534010304,0.808531092713893,0.545159940295547,0.757157464387247,0.858482564955115,0.750351550751625,0.854280895692147,0.432083095563043,0.641360625241115,176
5297,0.814016668216712,0.80866571417313,0.545266989254637,0.757095709000063,0.858671916729214,0.750332471661903,0.854502696564095,0.431855163800689,0.641704789972837,175
6149,0.813486591076546,0.80825872382208,0.545065479525326,0.756238446456031,0.858374053144948,0.749627483497149,0.854303274249872,0.431266765274573,0.641792785833233,174
6408,0.8127221834449,0.807347930942351,0.545870510955995,0.755081924748239,0.857895444269028,0.748283275988698,0.853712901048957,0.431841139444312,0.6427246800893,173
6496,0.812294853622325,0.806143020914134,0.560950465899314,0.754349563826232,0.857680544964509,0.746564211059951,0.852895440929901,0.449004348551771,0.655558910393722,172
6904,0.811706578653471,0.805625185706272,0.56349576691819,0.753410720043179,0.857342065821177,0.745710789563348,0.852614676753696,0.451614193657427,0.657930194036807,171
7632,0.811247156266823,0.805104917653548,0.563562039156316,0.752632543138209,0.857105211624185,0.744851608030759,0.852333586439501,0.451331591611499,0.658241533224561,170
