"SNP_threshold","Cor_AFR","Cor_EUR","Cor_ASI","AFR_Lower","AFR_Upper","EUR_Lower","EUR_Upper","ASI_Lower","ASI_Upper","n"
923,0.79829213807354,0.794802635211118,0.44940122930905,0.738968499280423,0.845332657622988,0.734604171694842,0.842585710140916,0.325929140889973,0.557799247779498,184
1183,0.79999906380417,0.794795569720803,0.491064153898374,0.740922954794078,0.84678983163705,0.73440924265098,0.842697322645068,0.372544649969131,0.593821629299163,183
1754,0.81845251051923,0.813372641621194,0.490856352135424,0.763943226013169,0.861364001864455,0.757541497495011,0.857390673375299,0.371957762774214,0.593908174901456,182
2230,0.818248005836334,0.813522349570499,0.490718251811496,0.76351397746617,0.861310261222858,0.757554963210276,0.857616571263476,0.371446826767471,0.594056383893704,181
3294,0.822145271902325,0.816516411125499,0.491290942636173,0.768265666641285,0.864457802244036,0.761155107454966,0.860065234529513,0.371740064834249,0.594812328749836,180
3428,0.820959535917359,0.816212095326496,0.551607318970905,0.766594429324934,0.863639277509424,0.760594965307821,0.859936486607567,0.440580418767081,0.646013548365013,179
3518,0.819630183558221,0.8147479823985,0.552250094242007,0.764738592260893,0.862710737491689,0.758567738180868,0.858904209157189,0.440985571364661,0.646797057175287,178
3714,0.818021823452897,0.81296289745679,0.552271491676596,0.762526710070618,0.861566877503239,0.756131982865721,0.857623686120159,0.440667856313602,0.647062168002651,177
3722,0.818174767289641,0.813152993231981,0.552377409074717,0.762540793094507,0.861796386324074,0.756188526536728,0.857885214974024,0.440445100094052,0.64739991545841,176
4214,0.814089059650295,0.808595994923039,0.552244800978691,0.757187290507892,0.85872828035529,0.75024443184935,0.854448335490445,0.439942523729529,0.64754031051675,175
4861,0.813510457973656,0.808117681501903,0.552057780651973,0.756268654457655,0.858392624608756,0.749449288646723,0.854193370641167,0.439373490497403,0.647637446846564,174
5082,0.813449878283045,0.80784115105608,0.552846458696889,0.756003442277728,0.858461317210222,0.748906702901897,0.854097001938203,0.439934099542349,0.648551081795225,173
5178,0.812999512791548,0.806677609726388,0.567956463355954,0.755242375530306,0.858228151405071,0.747240104600472,0.853311574098324,0.457175485374594,0.661382719058366,172
5433,0.813248403084827,0.807266719156243,0.570476841121134,0.755365438476277,0.85853938564306,0.747787634586266,0.853891486069082,0.459766337009493,0.663725798662391,171
6073,0.813193397286854,0.807144513633416,0.570539536988757,0.755101444716654,0.858615517589645,0.747433534585484,0.853918928011994,0.459483087993319,0.66403060468573,170
6161,0.864811550082637,0.859149344548569,0.570398794079132,0.821039903443591,0.898474019779265,0.813727502306781,0.894141690896338,0.458958496493475,0.664168949335622,169
6345,0.86469071055888,0.859042706310423,0.570356063801868,0.820733518709843,0.89847038654235,0.813434256847087,0.89415235633608,0.45854507663862,0.664390736123802,168
6615,0.862772333350238,0.857257384626085,0.569698115115675,0.818099118658037,0.897095189879856,0.810971014963508,0.892880297088456,0.457407798140763,0.664105675134094,167
