"SNP_threshold","Cor_AFR","Cor_EUR","Cor_ASI","AFR_Lower","AFR_Upper","EUR_Lower","EUR_Upper","ASI_Lower","ASI_Upper","n"
1450,0.804569168822375,0.799405375560249,0.443766731779334,0.746831745831881,0.850267702294024,0.740361875723656,0.846208478608204,0.319624232805126,0.552931872795046,184
1804,0.807824927702078,0.799499067765019,0.510124498726522,0.750740311215557,0.852934402060008,0.740296578791253,0.846396828927326,0.394240439605429,0.610040045102767,183
2909,0.81999821833719,0.81190061558905,0.509796015931632,0.765893282156154,0.862571969418647,0.755688432401748,0.856238315242965,0.393521104373978,0.610017168716567,182
3438,0.819724381772017,0.811945912212567,0.509407648784839,0.765377588379079,0.862463300796806,0.755569161222023,0.856383376086244,0.392730159463625,0.609945787564742,181
5107,0.822857980232635,0.814381826626481,0.509513837394604,0.769166932214936,0.865013514650416,0.758462107098557,0.858397788667921,0.392500940171409,0.610295956559372,180
5483,0.821691925482396,0.813929863741332,0.509441736477258,0.767520814878055,0.864210098808502,0.757714226777488,0.858154808663152,0.39206493213381,0.610497076603835,179
5558,0.820395577355097,0.812485019280827,0.510277003829467,0.765706924998503,0.863307053273252,0.755710881805514,0.857138177925674,0.392663230885719,0.611468574277946,178
5728,0.818728340951376,0.81058965960519,0.509926266728947,0.763420646157284,0.862117156321012,0.753135830620462,0.855772049169793,0.39190237556432,0.61143791653889,177
6295,0.814731084003275,0.805943148991632,0.509531202025157,0.758183567938885,0.859114857972008,0.747087206512961,0.852260803806394,0.391087345518131,0.611372212504115,176
6563,0.814624386413388,0.805856215361023,0.509699843494355,0.757864595224324,0.859145049704412,0.746786340997517,0.852311295821571,0.390913901031383,0.611785575340564,175
7591,0.81404135640303,0.805356793989428,0.509369269976442,0.756940668357393,0.858805700304801,0.745962855430544,0.852041190487532,0.390165717973346,0.611779220621022,174
8068,0.813601161853448,0.804661828307976,0.510260881311541,0.756195049066077,0.858578945181298,0.744889890563411,0.851620181525893,0.390813689875875,0.612807454353913,173
8545,0.8136161579603,0.804959598377259,0.512984689911614,0.756023848314942,0.858707275729673,0.74506841869401,0.85197403302186,0.393560002551159,0.615382263744885,172
8580,0.813478505272518,0.804706570491099,0.51306989164078,0.755657249408963,0.858718031547073,0.744549078384373,0.851899919132984,0.393279045232314,0.615732359914106,171
9745,0.813099571146481,0.803410922713559,0.528894009158674,0.754982383872173,0.858542725486114,0.742708549022695,0.8510162142768,0.411106322402824,0.629311255216516,170
10147,0.864087325359553,0.856623715827078,0.52849190162255,0.820103808567023,0.897920258408284,0.810470433625586,0.892207139060412,0.41026313888166,0.629249666737726,169
10573,0.864067264753578,0.856595897238872,0.528099354074647,0.819927096279106,0.89799406842842,0.810276548824725,0.892279684565205,0.409427115757668,0.629198779349599,168
10918,0.864666879644679,0.8572154636271,0.527931332148954,0.820551002771495,0.898541688753435,0.810916884393166,0.892848234333461,0.408846405120527,0.629338615925866,167
11405,0.862801725803316,0.855496287882207,0.526936058246172,0.817982092021783,0.897209089543165,0.808535423976016,0.891629166224829,0.40730647588623,0.628788662368264,166
11996,0.862153000934658,0.854862731993731,0.526555508418854,0.816984988872075,0.896806675150009,0.807552807026738,0.891242084938212,0.406472226178718,0.628756254790888,165
12285,0.862112461315062,0.854802884846283,0.526428241327457,0.816773587166937,0.896869210722304,0.807309254800466,0.891294569156769,0.405926501442353,0.628938474807442,164
