"SNP_threshold","Cor_AFR","Cor_EUR","Cor_ASI","AFR_Lower","AFR_Upper","EUR_Lower","EUR_Upper","ASI_Lower","ASI_Upper","n"
1056,0.647561561958378,0.64659957448058,-0.0298646627668704,0.554879991566958,0.724366188642318,0.553733550294683,0.723578668350361,-0.173774926206525,0.115294453361749,184
1369,0.647341184559315,0.6463251054633,-0.0294233986256254,0.554337455991414,0.724377919225139,0.553126104925762,0.723546549518605,-0.173738521706954,0.116128895875863,183
2174,0.647701194428172,0.646565193719511,-0.0302181336594414,0.55448460137562,0.724865872801577,0.553129540206652,0.72393700404425,-0.174904905189976,0.115746164181094,182
2560,0.647139053068631,0.646031396774613,-0.0316082681373733,0.553529042551109,0.724601492384908,0.552207423533382,0.72369620677304,-0.176651604179837,0.114778652028655,181
3844,0.647551289996328,0.64695575762821,-0.034129181188705,0.553733758241115,0.725134905009378,0.553022709528077,0.724648556359546,-0.179496479151445,0.112696700493161,180
4085,0.645203873391802,0.645050918331487,-0.0319103206863504,0.550640658333884,0.723416684295966,0.55045807571303,0.723291776245817,-0.17775066453961,0.115301613184312,179
4134,0.644870699739394,0.644791536888218,-0.0312954886558865,0.549949003695978,0.723345620903294,0.549854472161512,0.72328100822999,-0.177562845763823,0.116324658314728,178
4314,0.646194610113458,0.645764102939962,-0.0309575906191922,0.551234414077498,0.724627957194978,0.550719895255804,0.724276902149431,-0.177647013906528,0.117077622986909,177
4721,0.637576765211316,0.636645687784704,-0.0321981608712558,0.540645158576709,0.717800756950743,0.539535081888494,0.717040165580331,-0.17926443487559,0.116275698111658,176
4865,0.637171128801574,0.636233045647799,-0.0321778756110999,0.539855082402155,0.717679243227945,0.538736280585104,0.71691331950863,-0.179663401710367,0.11672240862675,175
5662,0.63657386679756,0.635644783381022,-0.0329908043503059,0.538833140893091,0.717403450604648,0.537724767067192,0.716645227581855,-0.180872908492894,0.116350081079433,174
6009,0.642285945268022,0.641041653220996,-0.0322560103651929,0.54534575705039,0.722271479128304,0.543857920254116,0.721258190385904,-0.180587163741923,0.117509765709149,173
6409,0.641743301639237,0.640610840055409,-0.0305871797861913,0.544384424131481,0.722042251287562,0.543029869647364,0.721120500227901,-0.179400500928886,0.119594610544464,172
6488,0.644984216342045,0.643903507488066,-0.0306726743715513,0.547950297186399,0.72489125412592,0.546655610937888,0.72401298087829,-0.179916895999778,0.119951879782294,171
7370,0.644384397899364,0.643461925646892,-0.0256577471357365,0.546914893979305,0.724618591548351,0.545809419824978,0.72386929831671,-0.175494265552314,0.12534055221363,170
7627,0.704319924368534,0.701024767153498,-0.0269164541976262,0.619195314808037,0.773082598366016,0.615165706711517,0.770450542860072,-0.177156640961982,0.124549658398722,169
7930,0.707312119022705,0.704604888370783,-0.0284807701817797,0.622576526859741,0.775654032018355,0.619260314241552,0.773495069797689,-0.179118154635143,0.123461418308253,168
8305,0.706854426681749,0.704128448524591,-0.0289486673619954,0.621730807949536,0.775474372640969,0.618390235263651,0.773301745179649,-0.180020845620665,0.123457677957288,167
8559,0.702315922448375,0.699922554244468,-0.0276627918290799,0.615879906563817,0.772045666153595,0.612949603096235,0.770137221529513,-0.179229089643353,0.12518620184508,166
9007,0.701909775067611,0.699462903691169,-0.0287471172572698,0.61508845799968,0.77191316520706,0.612091350650045,0.769963247945791,-0.180736886120125,0.124583646104903,165
9277,0.703200383468701,0.700859070044227,-0.0278396720160925,0.616374306547478,0.773133270962897,0.613503489708147,0.771269539430687,-0.18032023747065,0.125947562537202,164
9737,0.703613485457622,0.700692634956169,-0.024182112207739,0.616582433240464,0.773655540140183,0.6129987378115,0.771332295369774,-0.177243738090836,0.130021707267761,163
9770,0.703094829260688,0.700190520185249,-0.0256351893808608,0.615643796588124,0.77343868269321,0.612078893997723,0.771130003006557,-0.179122604851023,0.129070460802516,162
10129,0.704338188696582,0.70192972230331,-0.023949194405791,0.616866919725947,0.774622975803596,0.61390732680976,0.772710696871496,-0.177964804065953,0.13121170958962,161
10157,0.699887777536159,0.697741248594968,-0.0230044053664202,0.611089508735192,0.771289351190062,0.608454148982824,0.769584292998218,-0.17752948857364,0.13262773276549,160
10460,0.706055654514001,0.700416707754027,-0.0150084913640305,0.618363913823422,0.776381913556412,0.611425866076156,0.771911717949175,-0.170257972820036,0.140968023291688,159
10570,0.706965340537968,0.700856294606527,-0.0174346532528207,0.619172917686761,0.77730250391546,0.611650016791814,0.772464350659905,-0.173103736419909,0.139084284457888,158
11207,0.706782929790362,0.70064104498269,-0.0172079477220765,0.618633149710448,0.777360174057758,0.611065588858783,0.772499586658298,-0.173378756516276,0.139807028577096,157
11828,0.706248968165584,0.700099968913907,-0.0165512302380723,0.617655982322732,0.777142105326881,0.610076294220256,0.772279033287364,-0.173241403136672,0.140956130467541,156
11973,0.705733506927881,0.699547229419919,-0.0137616678513488,0.616697591478416,0.776941106734801,0.609068524386027,0.772051754883709,-0.171038833911111,0.144199408410842,155
