"SNP_threshold","Cor_AFR","Cor_EUR","Cor_ASI","AFR_Lower","AFR_Upper","EUR_Lower","EUR_Upper","ASI_Lower","ASI_Upper","n"
3623,0.774866323737859,0.76964209057221,0.658641809119827,0.709764955633429,0.826843960891996,0.703282594707844,0.822705386469309,0.56811021787791,0.73342248210835,184
3846,0.774267151269847,0.769141512583605,0.659240247691555,0.70881990769308,0.826497696564212,0.702457396122297,0.822439351387362,0.568552689477605,0.73409724650242,183
3863,0.774138119928122,0.768986816907312,0.659446894390996,0.70845669808979,0.826524760964256,0.702058948646397,0.822448684097429,0.568524318227073,0.734453507961833,182
5609,0.774004415125123,0.768700829293836,0.659590147418166,0.708085670756003,0.826549265695446,0.701495427162726,0.822355303943728,0.568417786229392,0.734759391864427,181
5688,0.773957862770078,0.768388173950054,0.662774969814214,0.707821052777493,0.826643748264956,0.700896515839093,0.8222421589048,0.571956970212445,0.737541281654664,180
5822,0.775086575048911,0.770274867786824,0.665004771076935,0.709018107200036,0.827666637136537,0.703029425494298,0.823868191398314,0.574353663791925,0.739543619066046,179
6094,0.775830373550498,0.77061742627752,0.665808495246535,0.709735573863092,0.828385680504545,0.703242473410377,0.824273942753446,0.575037345559046,0.740386921440404,178
7131,0.775574999096773,0.770350463012526,0.665827116137933,0.709205984849453,0.828317876997377,0.702695106208744,0.824199608272145,0.574775118645164,0.740594052193364,177
7223,0.77488684131719,0.769670585146544,0.66615989089549,0.708134026858373,0.827910696616749,0.701631016337426,0.823801121223474,0.574888418177986,0.741057341258636,176
8144,0.771741034540275,0.766726713281763,0.667105613624311,0.70399274209592,0.825570772866767,0.697744044463195,0.821619910001098,0.575737807811493,0.74201822130818,175
8332,0.771120786593863,0.765940702932931,0.682155354004012,0.702998609106301,0.825221601964376,0.696540920082837,0.821142299186742,0.593629497751346,0.754368727817873,174
8700,0.769927651109668,0.764803694743664,0.682586417894137,0.701286573737751,0.824423564157129,0.694897428565872,0.820390127024258,0.593866788690571,0.754905529532613,173
8855,0.769162803366712,0.76402919001413,0.682590098478833,0.700105824814569,0.823964488420082,0.693702335133077,0.819925566013679,0.593583710292666,0.755099436380347,172
8897,0.768318885137493,0.763098494016761,0.683089403928894,0.698823219091577,0.82344520503124,0.692309379163428,0.819340053137015,0.593899325438377,0.75569349793807,171
9393,0.767515627490328,0.762293301230879,0.685029153812352,0.697588186185919,0.822959875414909,0.691069616920416,0.818855359767751,0.59596261044446,0.757445715104693,170
9868,0.76806468515555,0.763074206894989,0.685705633887924,0.698040392463575,0.823537908894437,0.691805857388712,0.819619257393656,0.596490843005175,0.758182999839552,169
9914,0.768444138386388,0.763497342892734,0.685698158278882,0.698279097442225,0.823983478886917,0.692094330539831,0.820102487811792,0.596185154175892,0.75837262936833,168
10160,0.78390642624803,0.778164351436835,0.686115279800697,0.717453396907603,0.836220595033051,0.710232347738843,0.831737503341014,0.5963934577491,0.758904148815595,167
10174,0.783256472413442,0.777545928069971,0.686238217819105,0.71640722451369,0.835854810558376,0.709222595817152,0.831399051645272,0.596241102950478,0.759201293394742,166
11493,0.783620636528503,0.778273611007749,0.687839469309309,0.716635826141547,0.836281003753936,0.709902739804073,0.832112798312976,0.597888316595919,0.76068248850988,165
11532,0.783667479503893,0.777937995976143,0.689500943191744,0.716462562276531,0.836460955264227,0.709243324330291,0.831997990036958,0.599609340920023,0.762211079477792,164
11585,0.779766819982414,0.773452501166728,0.689786216264586,0.711308081715458,0.833570441277584,0.70335812456673,0.828650212490659,0.599649080990706,0.762640657670442,163
12333,0.78120283737965,0.774900593322248,0.6897865603794,0.712879350374763,0.83483571354294,0.704935120870866,0.829930811794917,0.599337848182393,0.762844396646566,162
12519,0.780417694301106,0.774094450974021,0.690054738113734,0.711646382923755,0.834374386723197,0.70367236334263,0.829456083460501,0.599351094801185,0.763263351874418,161
12690,0.78055616848474,0.77419235022927,0.690104797656067,0.711576540308564,0.834632477820209,0.703545385845484,0.829686858592309,0.599094580525295,0.763510093133715,160
12809,0.780029507806282,0.773428550493354,0.693318110301013,0.710663544529327,0.834375655896545,0.702329122509907,0.82924909851392,0.602711303472015,0.76627433498003,159
12941,0.77690854776275,0.770356413691223,0.693910471828785,0.706467506610068,0.8321084901025,0.698197923326752,0.827019740155918,0.603116232152618,0.766953382297052,158
12961,0.776627621729704,0.769911371767875,0.728805455555985,0.705856588214726,0.832047583261433,0.697374891047513,0.826835258038728,0.645902755811215,0.794719432599452,157
13009,0.770867745904021,0.763603136603435,0.730183984503972,0.698317501052364,0.827740383872189,0.689156452902557,0.8220977701066,0.64731751966587,0.795991365443666,156
13064,0.771389639332804,0.763674558208938,0.732657261321472,0.698710319004044,0.828308728385606,0.68897314034029,0.822321863717909,0.650096559704209,0.798120843690321,155
13497,0.771642855040118,0.763857623977693,0.732880581366487,0.698761523988812,0.828669727872321,0.688927870073098,0.822634037443317,0.65007158490229,0.798486390072673,154
13913,0.771465040183655,0.763682704360872,0.732930120783388,0.698264729317573,0.82869836585381,0.688428117765712,0.822669905690961,0.649826840804403,0.798717428418561,153
14083,0.758234301780191,0.749252117088516,0.733559999856998,0.681270770908473,0.818618403135342,0.669965931608625,0.811639296356745,0.650303913393227,0.79940372341306,152
15350,0.75749130908098,0.748610592977149,0.734190814942318,0.680043263474002,0.818220844373535,0.668860762698342,0.811325307084684,0.650780089920996,0.800091603044041,151
15501,0.756782235851778,0.747661487288957,0.739042108316417,0.678854240111577,0.817852138854681,0.667364489139317,0.81077485837279,0.65654135026254,0.804069616162579,150
15660,0.755838265884774,0.746659261426735,0.739265482213037,0.677364332560393,0.817304094455945,0.665796708506845,0.810186031698917,0.6565070536231,0.804438705187702,149
15883,0.755014396084556,0.745742156640002,0.739627046654221,0.676021401374038,0.816851857860983,0.664331251884615,0.809666225845165,0.656643246730905,0.80491673785051,148
15964,0.755377832343895,0.74633443269145,0.740474030127776,0.676174306842065,0.817320504540822,0.664762038771128,0.810319609674818,0.657386810757495,0.805773038633893,147
15988,0.754639664502036,0.74556308762889,0.740469966941541,0.674931076765693,0.816939446909666,0.663471384093167,0.809917851239924,0.65705785619111,0.805969742372939,146
16023,0.748665303840174,0.738646928376433,0.741173265229641,0.6670641520561,0.812515648731225,0.654435879134431,0.804758225000898,0.657615931086059,0.806716548468794,145
16052,0.747171817668235,0.736975615552687,0.741200315695375,0.664853882423845,0.811559492706673,0.651999144040014,0.803668163959812,0.657319463152625,0.806940710034987,144
16225,0.744629569172642,0.734219622049429,0.74119917381247,0.661313234690156,0.809796777898836,0.64819184583612,0.801741432739908,0.656983696485896,0.807145007083338,143
16227,0.738774150544945,0.727416736060474,0.741999366400113,0.653585820929951,0.805477796022519,0.639292983881688,0.796681366090842,0.657655729398727,0.807970410673721,142
16479,0.73635932954546,0.724665147021954,0.74203974728893,0.650194846415903,0.803822812878886,0.635481061723528,0.794767377332883,0.657365426433956,0.808210212859609,141
16538,0.73640437682739,0.724694836551658,0.742046334666774,0.649900700886791,0.804072580940393,0.635155870337304,0.795014160312883,0.657028462216358,0.808425974127151,140
17148,0.735614388539495,0.72382480294202,0.742048846046515,0.648547991828213,0.803680139367335,0.633695316356805,0.79456650933587,0.656682270496795,0.808640695042941,139
17198,0.731259664715681,0.718964163488633,0.742143610644814,0.642689584301507,0.800540796312664,0.62721435816499,0.79103246950822,0.656448786653383,0.808928538239284,138
17240,0.730670830972084,0.718356581854023,0.742128302339752,0.641577316660395,0.80031220748274,0.626069670271876,0.790797199088798,0.656071704466426,0.80913380946374,137
17252,0.71418811377014,0.713309145670739,0.0379285655317337,0.620446094885089,0.787809481476169,0.619342856489421,0.787128807849533,-0.131242248923834,0.204952900119897,136
17310,0.713173892957053,0.712202006340016,0.0392882736814207,0.618776764956789,0.787268473611163,0.61755642530337,0.786516364626491,-0.130535369045878,0.206872193358395,135
17375,0.712151180732208,0.711038210356493,0.0417455561380022,0.617090374993203,0.786724799105127,0.615692351735408,0.785864106220875,-0.128754371994874,0.20984832540658,134
17386,0.710194824435343,0.70907845916023,0.0418156568943605,0.614224163740523,0.785463629342568,0.612821803504353,0.78460069020275,-0.129331736096313,0.210543766745403,133
17476,0.710211575106728,0.709107839362095,0.0415118863565039,0.613830947717439,0.785731152420518,0.61244330862062,0.784878872239319,-0.130284695672674,0.210888446300753,132
17608,0.70945578517577,0.708224179883403,0.0407779675342536,0.612460452541135,0.785405479876057,0.610911271772066,0.784455228006602,-0.131668477304732,0.210828828306559,131
17863,0.70947118076261,0.708228077460004,0.0403189566762813,0.612054296146821,0.785678007009305,0.610489344412161,0.7847199111719,-0.132789005470431,0.211039933311259,130
17876,0.704229850433155,0.703165467853981,0.0414829698190442,0.605024644046486,0.781903707263397,0.603686274687527,0.781082941936542,-0.132320215521227,0.212811384503235,129
17884,0.702301988842556,0.701221610272356,0.0413552064662747,0.602156825154474,0.780689257901202,0.60079823755407,0.779856566563638,-0.133130703345897,0.213354602542274,128
18215,0.701136337217661,0.700069740835402,0.0476068693005806,0.600239934418868,0.780067165055773,0.598898157046632,0.779245705373995,-0.127666612232954,0.219996894540068,127
18229,0.699973405888806,0.698868789517226,0.0471298319505435,0.598318767884444,0.779451881890137,0.596928626627821,0.778601774163637,-0.128839152069428,0.220221393398261,126
18241,0.698614018161328,0.697753029604231,0.0486543812977251,0.596142361165386,0.778690346114824,0.59505842248719,0.778028222882853,-0.128047183001989,0.222362022985694,125
18478,0.697572272206363,0.69688847115247,0.0473795811846641,0.594357865613844,0.778177985142278,0.593496576309374,0.77765256539652,-0.130023212940871,0.22184295329735,124
18540,0.696878025975462,0.696281394515331,0.0469090107340695,0.593003291710581,0.777937213023229,0.592251334117897,0.777479207046022,-0.131215015079125,0.222098938621161,123
18542,0.696924864511857,0.696297359340112,0.0475579451726076,0.592575784753475,0.778269135459795,0.591784202510314,0.777787995823857,-0.131313099471702,0.223430011208752,122
18594,0.697429681624558,0.697242846928748,0.0455877994661219,0.592720159219109,0.778955049882156,0.592484190049786,0.77881199658652,-0.133999118065151,0.222275615407771,121
18825,0.697702380891644,0.698329185582731,0.0433569268911836,0.592565580178209,0.779465960380057,0.593358166848909,0.779945205726237,-0.136948688882281,0.220881716046778,120
18988,0.698152822333169,0.698716787488589,0.0436541778230959,0.592629734256367,0.780115610323424,0.593343643412893,0.780546227972744,-0.137421164837397,0.221906085893277,119
19058,0.696914717979796,0.697410565138615,0.0426814407422796,0.590549109455145,0.779479976559647,0.591177046935713,0.779858270628102,-0.139151479945025,0.221730134584846,118
19090,0.871998976674104,0.868818331746023,0.0417633989237095,0.820319813917107,0.909552855365589,0.815981247899117,0.907259141562225,-0.140837322537223,0.221616202920502,117
19176,0.871972504239238,0.868666401248024,0.0425089010764359,0.820018374902726,0.909673676066528,0.815502868534583,0.90729292994467,-0.14089968799855,0.223096491172891,116
19213,0.872345873196858,0.86907144673001,0.0423496918872791,0.820260210541443,0.910083545589191,0.815781198568587,0.907729415656015,-0.141860866456519,0.223725249757902,115
19233,0.873194458214671,0.870270191227332,0.0410449803755679,0.821151089905014,0.910835158278263,0.817143806742486,0.908736633568765,-0.14395651821507,0.223274334249029,114
19236,0.872737189385677,0.870024753215773,0.0394030787269024,0.820248274118215,0.910651279130352,0.816526709893073,0.908707538157465,-0.14639232323428,0.222513245175602,113
19285,0.872140410877174,0.869510581443228,0.0382592401833864,0.819147906619138,0.910370327769873,0.815535516554722,0.90848837951582,-0.148349702695557,0.222237303275988,112
19286,0.872140410877174,0.869510581443228,0.0382592401833864,0.819147906619138,0.910370327769873,0.815535516554722,0.90848837951582,-0.148349702695557,0.222237303275988,112
19391,0.875997255375551,0.873657398193077,0.039202343043273,0.823893238511113,0.913417270940875,0.820664196073873,0.911750291261447,-0.14913381055453,0.224793754570066,110
19485,0.876792736272526,0.874428158599008,0.0392770681401783,0.824706790820521,0.914130385898994,0.821437693242147,0.912448959596727,-0.14993236673536,0.225711216611669,109
19598,0.875299718020144,0.872737751039328,0.0383759186719193,0.822349680903595,0.913219142896427,0.818804966493269,0.911399423127164,-0.151698147047119,0.225712980520728,108
